type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
1,186360.7,20869943.82,21056304.52,1063902.76,877542.06,0,0
1,119968.03,6520560.55,6640528.57,520141.24,402741.2,0,0
4,472937.99,0.0,0.0,489852.45,962790.43,0,0
3,19463.44,595474.77,576011.33,0.0,0.0,0,0
2,267261.92,0.0,0.0,935154.95,1202416.87,0,0
3,514.66,0.0,0.0,0.0,0.0,0,0
2,458138.39,1065.0,0.0,2533588.95,2991727.33,0,0
2,151966.93,0.0,0.0,273465.52,425432.45,0,0
2,537491.13,51761.0,0.0,0.0,537491.13,0,0
2,174959.33,0.0,0.0,1385933.84,1560893.17,0,0
2,32421.1,0.0,0.0,5603969.96,5636391.06,0,0
3,7236.31,0.0,0.0,0.0,0.0,0,0
3,12594.45,1359.0,0.0,0.0,0.0,0,0
2,6059.32,0.0,0.0,147743.11,153802.43,0,0
3,34382.51,0.0,0.0,0.0,0.0,0,0
2,85545.97,176677.42,91131.45,514223.68,599769.65,0,0
2,84542.29,0.0,0.0,1932483.22,2017025.5,0,0
3,9154.02,0.0,0.0,0.0,0.0,0,0
1,100895.85,31580.0,132475.85,676679.99,935005.74,0,0
1,62254.48,12862.0,75116.48,285190.95,222936.47,0,0
1,34897.98,6658382.93,6693280.91,8748111.71,8713213.73,0,0
2,69827.73,275840.72,206012.98,2884733.46,2954561.19,0,0
3,8357.79,31230.0,22872.21,0.0,0.0,0,0
2,158315.96,11449.0,0.0,0.0,158315.96,0,0
3,1199.86,17634.96,16435.1,0.0,0.0,0,0
3,12283.6,0.0,0.0,0.0,0.0,0,0
3,40431.04,171649.48,131218.44,0.0,0.0,0,0
3,8674.77,147283.0,138608.23,0.0,0.0,0,0
1,460388.65,9036277.1,9496665.75,943685.16,483296.51,0,0
2,14636.99,18456.0,3819.01,137901.58,152538.56,0,0
4,29138.93,0.0,0.0,113063.4,142202.33,0,0
2,278929.37,0.0,0.0,370082.05,649011.42,0,0
2,291445.9,61275.0,0.0,0.0,291445.9,0,0
3,9054.83,0.0,0.0,0.0,0.0,0,0
3,21217.74,0.0,0.0,0.0,0.0,0,0
2,140313.97,25549.0,0.0,1705.49,142019.46,0,0
3,21226.31,299930.49,278704.18,0.0,0.0,0,0
2,359577.57,0.0,0.0,2443135.35,2802712.92,0,0
3,13319.88,636924.5,623604.62,0.0,0.0,0,0
4,377884.81,0.0,0.0,1352182.66,1730067.47,0,0
5,5532.52,54365.0,48832.48,1747795.77,1753328.29,0,0
2,208190.0,29637.0,0.0,251776.18,459966.18,0,0
3,1714.3,11323.0,9608.7,0.0,0.0,0,0
1,40046.33,9272.0,49318.33,149333.31,109286.98,0,0
2,63058.69,0.0,0.0,297491.65,360550.34,0,0
3,14739.83,0.0,0.0,0.0,0.0,0,0
2,210976.27,71797.0,0.0,1411811.6,1622787.87,0,0
2,43710.02,0.0,0.0,667671.02,627189.05,0,0
1,21751.88,1880371.96,1902123.84,1072220.32,1050468.44,0,0
1,139016.6,8770067.28,8909083.88,4225452.74,4086436.13,0,0
1,3632.22,36705.0,40337.22,0.0,0.0,0,0
3,4727.02,0.0,0.0,0.0,0.0,0,0
1,140053.15,35336.0,175389.15,0.0,0.0,0,0
2,168435.43,0.0,0.0,1251728.61,1420164.04,0,0
1,172389.61,30784.0,203173.61,20671.69,0.0,0,0
2,254755.58,36502.71,0.0,2358822.63,2613578.21,0,0
1,78702.52,1864959.51,1943662.03,596346.39,517643.86,0,0
3,16776.36,1027.0,0.0,0.0,0.0,0,0
1,190363.12,68082.0,258445.12,7074529.72,6884166.6,0,0
4,64038.26,26001.0,0.0,573554.3,637592.57,0,0
3,14669.99,0.0,0.0,0.0,0.0,0,0
1,38741.57,1002.0,39743.57,3836123.52,3797381.95,0,0
3,3112.74,43457.94,40345.19,0.0,0.0,0,0
3,2271.45,0.0,0.0,0.0,0.0,0,0
1,295200.4,15693.0,310893.4,0.0,0.0,0,0
3,4507.2,107002.0,102494.8,0.0,0.0,0,0
2,258321.87,7.0,0.0,206297.28,464619.16,0,0
1,122273.69,665507.03,787780.72,177930.84,55657.15,0,0
3,2684.98,20140.94,17455.97,0.0,0.0,0,0
2,202732.37,108137.0,0.0,303599.98,506332.35,0,0
2,259458.29,405642.0,146183.71,0.0,259458.29,0,0
1,349700.8,5660.0,355360.8,0.0,0.0,0,0
3,22428.54,1089.0,0.0,0.0,0.0,0,0
3,10988.41,0.0,0.0,0.0,0.0,0,0
1,174891.54,3941535.2,4116426.75,872183.86,697292.32,0,0
1,99159.1,1042254.57,1141413.67,191326.75,92167.66,0,0
2,375113.72,0.0,0.0,405257.24,780370.96,0,0
2,18276.46,16450.0,0.0,0.0,18276.46,0,0
2,218189.08,0.0,0.0,286519.68,504708.76,0,0
1,138088.07,17752597.13,17890685.2,888882.77,750794.7,0,0
1,226445.15,6635967.92,6862413.07,318223.91,91778.76,0,0
3,6500.16,0.0,0.0,0.0,0.0,0,0
2,6415.43,8483.0,2067.57,0.0,6415.43,0,0
3,6442.09,10018.0,3575.91,0.0,0.0,0,0
2,33019.91,15581.0,0.0,20943.0,0.0,0,0
2,78493.64,0.0,0.0,958012.47,1036506.11,0,0
2,299912.61,246814.0,0.0,4291.2,304203.81,0,0
3,6413.99,563501.09,557087.1,0.0,0.0,0,0
3,7351.75,29924.7,22572.95,0.0,0.0,0,0
2,204073.47,0.0,0.0,5174078.2,5378151.67,0,0
1,149145.95,11264.0,160409.95,415476.31,266330.36,0,0
1,147194.31,5832833.43,5980027.75,517122.54,369928.23,0,0
3,2572.56,0.0,0.0,0.0,0.0,0,0
2,56851.94,101867.0,45015.06,891811.52,948663.46,0,0
3,35794.9,11573.0,0.0,0.0,0.0,0,0
3,22587.98,225050.0,202462.02,0.0,0.0,0,0
3,14581.62,10482.0,0.0,0.0,0.0,0,0
1,192695.3,3275055.34,3467750.64,549613.63,356918.33,0,0
2,233136.68,241610.1,8473.42,1740592.71,1973729.39,0,0
1,57221.34,8674420.29,8731641.62,263959.31,206737.97,0,0
2,234658.73,0.0,0.0,316970.79,551629.53,0,0
1,119058.85,5066.0,124124.85,135354.07,16295.23,0,0
2,5961.74,797529.0,791567.26,4684878.46,4690840.2,0,0
4,15140533.17,0.0,0.0,24547817.55,39688350.72,0,0
2,84899.64,29761.0,0.0,0.0,84899.64,0,0
2,200923.03,0.0,0.0,797496.3,998419.33,0,0
2,157210.85,197748.0,40537.15,56068.57,213279.42,0,0
1,5422.42,7673973.69,7679396.11,222310.56,216888.14,0,0
3,4057.47,79278.0,75220.53,0.0,0.0,0,0
2,471482.18,123649.0,0.0,1889878.56,2361360.74,0,0
1,188783.21,2246140.23,2434923.44,1331674.93,1142891.72,0,0
3,5247.42,0.0,0.0,0.0,0.0,0,0
1,161390.47,150836.0,312226.47,8219174.2,8057783.73,0,0
2,205216.92,0.0,0.0,2679075.07,2884291.99,0,0
3,19275.84,0.0,0.0,0.0,0.0,0,0
2,213086.68,4503.0,0.0,598957.6,812044.28,0,0
2,135271.9,12912.0,0.0,0.0,135271.9,0,0
4,558879.36,13169.66,0.0,192432.28,751311.64,0,0
1,34117.3,23046461.59,23080578.89,56186.76,22069.46,0,0
3,14223.53,88995.03,74771.5,0.0,0.0,0,0
2,227717.51,0.0,0.0,414303.38,642020.89,0,0
3,1917.87,46576.03,44658.16,0.0,0.0,0,0
1,123800.39,33974.0,157774.39,254810.4,131010.01,0,0
2,340851.57,21272.0,0.0,0.0,159140.31,0,0
3,2411.11,1273.0,0.0,0.0,0.0,0,0
3,10321.89,0.0,0.0,0.0,0.0,0,0
3,7497.53,0.0,0.0,0.0,0.0,0,0
1,53888.9,19333.0,73221.9,18866.15,0.0,0,0
1,40111.15,3612175.51,3652286.67,275923.31,235812.16,0,0
2,608835.94,0.0,0.0,3885570.13,4494406.07,0,0
2,25739.8,11657.0,0.0,14383231.55,14239532.9,0,0
1,222248.64,4189085.63,4411334.27,575641.73,353393.09,0,0
2,140608.84,0.0,0.0,4322497.42,4463106.26,0,0
2,181615.69,1805.0,0.0,0.0,181615.69,0,0
4,113975.16,0.0,0.0,207022.22,320997.37,0,0
3,9587.76,109.0,0.0,0.0,0.0,0,0
2,181057.97,166.0,0.0,0.0,181057.97,0,0
1,181787.05,107.0,181894.05,4413687.21,4231900.16,0,0
3,9926.55,0.0,0.0,0.0,0.0,0,0
2,263464.69,96733.0,0.0,113670.01,377134.7,0,0
3,2096.93,991.36,0.0,0.0,0.0,0,0
1,180197.06,5755486.4,5935683.46,208287.77,28090.71,0,0
2,100439.78,0.0,0.0,435889.62,536329.4,0,0
1,83284.4,3272558.74,3355843.14,3822644.08,3739359.68,0,0
3,7495.89,348482.83,340986.94,0.0,0.0,0,0
4,4131790.89,0.0,0.0,4562987.93,8694778.83,0,0
2,31023.6,309753.0,278729.4,664311.72,695335.32,0,0
2,166368.67,0.0,0.0,202366.19,368734.87,0,0
3,27881.82,21888.0,0.0,0.0,0.0,0,0
2,209151.12,11608.0,0.0,7308.2,216459.32,0,0
2,142408.19,0.0,0.0,621505.77,763913.96,0,0
1,82146.01,40991.0,123137.01,5544327.24,5462181.23,0,0
2,182523.17,0.0,0.0,251549.0,434072.17,0,0
1,392637.91,177937.0,570574.91,5706649.55,5314011.64,0,0
2,66509.68,0.0,0.0,121369.41,242353.51,0,0
2,105111.86,10897.0,0.0,453283.59,558395.45,0,0
3,8403.55,58166.0,49762.45,0.0,0.0,0,0
3,15927.29,64849.12,48921.83,0.0,0.0,0,0
1,120642.45,245784.92,366427.37,303621.48,182979.04,0,0
2,27709.99,9924.0,0.0,65941.28,93651.28,0,0
3,5046.31,0.0,0.0,0.0,0.0,0,0
3,4406.07,15572.0,11165.93,0.0,0.0,0,0
3,22375.04,36312.0,13936.96,0.0,0.0,0,0
1,222477.21,21707271.72,21929748.94,5410432.46,5187955.25,0,0
1,399638.47,524.0,400162.47,203.0,0.0,0,0
1,155741.29,7574101.38,7729842.67,155886.06,144.77,0,0
3,37791.47,161912.44,124120.97,0.0,0.0,0,0
1,11781.26,15215.0,26996.26,390494.55,378713.29,0,0
2,268267.23,11475.0,0.0,0.0,268267.23,0,0
4,189648.86,0.0,0.0,1479253.43,1668902.29,0,0
1,68160.2,3441646.4,3509806.6,4605996.45,4537836.25,0,0
3,6009.57,21057.0,15047.43,0.0,0.0,0,0
3,5147.54,129237.0,124089.46,0.0,0.0,0,0
1,134242.72,2609235.52,2743478.24,235225.66,100982.94,0,0
3,2050.73,0.0,0.0,0.0,0.0,0,0
1,49705.64,735.0,50440.64,0.0,0.0,0,0
4,593112.43,0.0,0.0,13099741.47,13692853.89,0,0
2,351163.66,124414.0,0.0,0.0,351163.66,0,0
2,347689.88,0.0,0.0,888764.65,1584466.07,0,0
2,381342.69,0.0,0.0,2154667.91,2536010.6,0,0
1,206831.53,3274397.1,3481228.64,8094676.14,7887844.61,0,0
3,11641.28,2410.0,0.0,0.0,0.0,0,0
2,213291.17,0.0,0.0,418879.77,632170.94,0,0
2,358018.43,0.0,0.0,1112591.37,1470609.8,0,0
2,22739.61,0.0,0.0,1665389.07,1688128.68,0,0
2,228515.2,12047.0,0.0,0.0,228515.2,0,0
2,40967.87,21344.0,0.0,0.0,40967.87,0,0
2,169591.72,0.0,0.0,1062584.38,1232176.1,0,0
4,2233246.15,150228.8,0.0,4252232.47,6570282.64,0,0
4,5118938.62,0.0,0.0,7012337.82,12131276.44,0,0
2,378638.25,204909.0,0.0,306926.94,685565.19,0,0
1,35577.58,25801470.99,25837048.57,738713.98,703136.39,0,0
2,531937.86,0.0,0.0,1029203.58,1561141.44,0,0
1,204317.73,2697059.54,2901377.27,351368.71,147050.98,0,0
1,45213.01,576831.64,622044.65,613919.93,568706.92,0,0
1,131095.61,6009414.18,6140509.8,253009.51,121913.9,0,0
3,6079.2,69936.0,63856.8,0.0,0.0,0,0
4,401799.07,0.0,0.0,1137710.6,1539509.67,0,0
2,133362.71,0.0,0.0,11188524.97,11321887.68,0,0
2,32519.66,0.0,0.0,357901.29,390420.94,0,0
2,134406.64,0.0,0.0,3683950.29,3818356.92,0,0
2,188735.0,0.0,0.0,3517901.53,3706636.53,0,0
3,2793.14,268508.0,265714.86,0.0,0.0,0,0
1,196991.62,849505.26,1046496.88,510425.82,313434.2,0,0
1,92424.62,14552.0,106976.62,559.72,0.0,0,0
1,449582.63,4694.0,454276.63,1195048.28,745465.65,0,0
3,7519.26,0.0,0.0,0.0,0.0,0,0
3,2143.29,0.0,0.0,0.0,0.0,0,0
1,242691.26,3618638.95,3861330.21,470017.13,227325.87,0,0
1,127785.34,683.0,128468.34,294188.37,166403.03,0,0
2,132350.14,145524.0,13173.86,25212.42,157562.57,0,0
2,210821.38,59233.0,0.0,0.0,210821.38,0,0
4,529558.45,0.0,0.0,1130260.3,1659818.75,0,0
3,17134.42,0.0,0.0,0.0,0.0,0,0
1,299471.19,5991.0,305462.19,1178363.94,878892.75,0,0
3,41737.85,0.0,0.0,0.0,0.0,0,0
2,159078.64,40308.0,0.0,157128.95,316207.59,0,0
1,95319.79,761226.79,856546.58,2104107.79,3352382.78,0,0
3,6641.8,0.0,0.0,0.0,0.0,0,0
2,3584.26,10858.0,7273.74,0.0,3584.26,0,0
2,245768.35,5557.0,0.0,95804.2,341572.55,0,0
1,38536.84,4128207.51,4166744.36,3120545.78,3082008.93,0,0
2,335932.3,18017.0,0.0,631661.24,967593.54,0,0
4,241335.75,0.0,0.0,2547481.75,2788817.5,0,0
4,513479.47,0.0,0.0,666214.52,1179693.99,0,0
2,107588.31,0.0,0.0,295314.94,355111.1,0,0
2,146470.34,0.0,0.0,1349476.8,1495947.14,0,0
1,41907.32,208377.26,250284.58,209025.23,167117.91,0,0
2,155063.03,0.0,0.0,9728227.48,9883290.5,0,0
2,21727.22,3944.0,0.0,0.0,21727.22,0,0
2,77947.55,0.0,0.0,627969.88,705917.42,0,0
3,1112.5,0.0,0.0,0.0,0.0,0,0
2,264623.22,0.0,0.0,1557337.49,1821960.71,0,0
2,94169.43,13060.0,0.0,0.0,94169.43,0,0
3,52169.39,203643.65,151474.26,0.0,0.0,0,0
1,236654.19,3959288.64,4195942.83,6266278.32,6029624.13,0,0
1,30388.23,84898.0,115286.23,22879.16,0.0,0,0
1,259230.77,3045536.45,3304767.22,3233311.91,2974081.14,0,0
3,5134.38,0.0,0.0,0.0,0.0,0,0
3,1873.51,0.0,0.0,0.0,0.0,0,0
1,374633.49,10233.0,384866.49,0.0,0.0,0,0
1,145720.55,155790.0,301510.55,814255.34,668534.78,0,0
4,513319.78,377.0,0.0,5707689.73,6221009.51,0,0
2,284353.34,0.0,0.0,596928.0,739035.56,0,0
3,22250.16,41758.0,19507.84,0.0,0.0,0,0
3,3993.45,0.0,0.0,0.0,0.0,0,0
1,98801.09,3880302.73,3979103.82,5279825.12,5181024.03,0,0
3,14068.21,0.0,0.0,0.0,0.0,0,0
3,11358.04,0.0,0.0,0.0,0.0,0,0
3,3706.11,3710.17,4.05,0.0,0.0,0,0
3,4179.8,439584.51,435404.72,0.0,0.0,0,0
3,5371.85,9395.0,4023.15,0.0,0.0,0,0
1,244130.41,262637.86,506768.27,3526806.26,3282675.85,0,0
3,50118.81,21124.0,0.0,0.0,0.0,0,0
1,83628.77,4710677.92,4794306.68,456278.83,372650.06,0,0
2,74425.55,0.0,0.0,468014.4,542439.95,0,0
2,257822.81,49277.0,0.0,194721.95,452544.75,0,0
3,3203.61,0.0,0.0,0.0,0.0,0,0
2,433084.06,19069.0,0.0,1348551.06,1781635.13,0,0
3,3939.93,7860.47,3920.53,0.0,0.0,0,0
1,167285.32,11655.0,178940.32,9457754.8,9290469.48,0,0
3,8596.9,1339.0,0.0,0.0,0.0,0,0
2,87735.09,157930.02,70194.93,246341.13,334076.23,0,0
4,324455.81,436471.18,112015.38,694545.36,1019001.17,0,0
2,140419.53,371012.55,230593.03,171341.34,311760.87,0,0
1,86101.57,2070.0,88171.57,28295.99,0.0,0,0
2,109571.69,0.0,0.0,6033898.21,6143469.9,0,0
3,3545.28,15096.84,11551.56,0.0,0.0,0,0
3,12751.41,159053.0,146301.59,0.0,0.0,0,0
3,4690.86,0.0,0.0,0.0,0.0,0,0
3,6201.83,0.0,0.0,0.0,0.0,0,0
2,353641.75,138145.0,0.0,0.0,353641.75,0,0
3,34805.51,0.0,0.0,0.0,0.0,0,0
3,12193.64,487664.0,475470.36,0.0,0.0,0,0
3,6010.78,185427.76,179416.98,0.0,0.0,0,0
1,210997.83,2865193.74,3076191.57,853552.64,642554.82,0,0
2,76726.93,54674.0,0.0,385639.43,462366.36,0,0
3,9057.61,0.0,0.0,0.0,0.0,0,0
3,3251.6,20132.0,16880.4,0.0,0.0,0,0
2,144370.64,0.0,0.0,448474.52,592845.17,0,0
4,753579.83,125185.09,0.0,1714251.87,2467831.7,0,0
1,38229.91,30361.0,68590.91,37673.0,0.0,0,0
3,10232.01,5050.0,0.0,0.0,0.0,0,0
2,294680.3,101834.0,0.0,0.0,294680.3,0,0
3,7127.13,0.0,0.0,0.0,0.0,0,0
3,402.49,205273.0,204870.51,0.0,0.0,0,0
3,15050.8,10359.0,0.0,0.0,0.0,0,0
1,239466.82,53335.0,292801.82,305237.1,65770.29,0,0
3,2578.53,0.0,0.0,0.0,0.0,0,0
5,8303.45,516518.0,508214.55,4661048.53,4669351.98,0,0
1,170686.08,350501.24,521187.32,273169.81,69756.86,0,0
3,14753.49,364954.26,350200.76,0.0,0.0,0,0
3,6027.18,16509.17,10481.99,0.0,0.0,0,0
1,62859.74,53496.0,116355.74,3869726.03,3806866.29,0,0
2,148967.66,144556.0,0.0,500284.41,649252.07,0,0
1,61042.08,3246988.66,3308030.74,497871.72,436829.63,0,0
3,39484.81,78707.63,39222.82,0.0,0.0,0,0
1,222945.29,6966271.9,7189217.19,1792695.73,1569750.43,0,0
2,206405.11,14637.0,0.0,347516.43,553921.54,0,0
1,164445.92,6884613.4,7049059.33,2929494.19,2765048.27,0,0
3,3179.99,25684.0,22504.01,0.0,0.0,0,0
1,215188.97,38907.0,254095.97,1267976.59,1052787.61,0,0
2,149378.86,0.0,0.0,928617.91,1077996.77,0,0
2,54220.35,164.0,0.0,268477.79,322698.14,0,0
3,12329.5,0.0,0.0,0.0,0.0,0,0
4,324100.88,0.0,0.0,859565.74,1108238.06,0,0
2,5586.67,0.0,0.0,186471.97,192058.64,0,0
3,16568.84,21076.0,4507.16,0.0,0.0,0,0
2,383741.97,10314.0,0.0,1097065.67,1480807.64,0,0
2,25121.25,2985.0,0.0,0.0,25121.25,0,0
2,22433.81,0.0,0.0,245659.24,268093.05,0,0
2,209354.15,225338.0,15983.85,6520627.9,6729982.05,0,0
3,13132.33,560582.75,547450.42,0.0,0.0,0,0
3,2335.73,0.0,0.0,0.0,0.0,0,0
3,13009.66,20027.0,7017.34,0.0,0.0,0,0
3,13443.34,100437.0,86993.66,0.0,0.0,0,0
2,176841.5,558793.0,381951.5,14013.45,190854.95,0,0
1,53931.08,5893555.22,5947486.3,1466515.59,1412584.51,0,0
2,44354.8,472.0,0.0,0.0,44354.8,0,0
3,1985.66,0.0,0.0,0.0,0.0,0,0
2,28716.29,157414.0,128697.71,140595.21,169311.5,0,0
1,120520.55,27424760.8,27545281.35,1834132.04,1713611.5,0,0
2,131078.67,159.0,0.0,0.0,131078.67,0,0
4,181300.12,0.0,0.0,290281.71,471581.83,0,0
3,17590.18,21984.0,4393.82,0.0,0.0,0,0
1,196264.79,3873343.01,4069607.79,4487262.68,4290997.89,0,0
2,112661.68,75773.0,0.0,0.0,112661.68,0,0
4,366086.05,0.0,0.0,910316.33,1276402.38,0,0
3,2700.79,117018.0,114317.21,0.0,0.0,0,0
3,10803.86,93491.65,82687.78,0.0,0.0,0,0
3,21460.07,0.0,0.0,0.0,0.0,0,0
1,616292.99,63960.0,680252.99,327869.07,0.0,0,0
1,390835.88,14643264.69,15034100.57,640409.11,249573.23,0,0
2,71883.54,189381.75,117498.21,2705375.31,2777258.85,0,0
1,86483.17,18532933.1,18619416.27,182881.29,96398.13,0,0
2,138526.76,35454.0,0.0,0.0,138526.76,0,0
3,12885.95,127.0,0.0,0.0,0.0,0,0
3,1309.03,117560.73,116251.7,0.0,0.0,0,0
1,165931.88,6635595.86,6801527.74,1151615.77,985683.89,0,0
3,7065.77,632952.41,625886.64,0.0,0.0,0,0
3,11846.6,35689.69,23843.1,0.0,0.0,0,0
3,34745.51,117339.03,82593.51,0.0,0.0,0,0
2,233199.29,1191.0,0.0,751088.88,984288.17,0,0
4,273625.67,50045.0,0.0,3605414.49,3879040.16,0,0
1,349869.48,61378.0,411247.48,264414.06,0.0,0,0
2,319862.83,49926.0,0.0,0.0,319862.83,0,0
3,1217.84,0.0,0.0,0.0,0.0,0,0
2,208069.43,26033.0,0.0,279047.96,885087.2,0,0
4,976435.29,3750.52,0.0,1761467.29,2737902.58,0,0
1,289883.08,30013.0,319896.08,0.0,0.0,0,0
3,11557.22,11318.68,0.0,0.0,0.0,0,0
1,68063.71,62537.0,130600.71,73523.12,5459.41,0,0
1,317420.47,156890.3,474310.77,910647.16,593226.7,0,0
2,317428.74,106420.0,0.0,354019.9,549701.28,0,0
1,41403.51,6003081.72,6044485.23,228819.46,187415.95,0,0
3,5769.81,78597.53,72827.72,0.0,0.0,0,0
3,3957.04,100424.0,96466.96,0.0,0.0,0,0
2,445571.03,69991.0,0.0,62902.63,684239.75,0,0
3,32.42,0.0,0.0,0.0,0.0,0,0
2,162911.26,543.0,0.0,42971.89,205883.15,0,0
2,402740.07,12027.0,0.0,659483.62,1062223.7,0,0
4,3049501.0,0.0,0.0,10914000.31,13963501.3,0,0
3,1962.17,80443.0,78480.83,0.0,0.0,0,0
1,107197.45,7064701.64,7171899.09,452970.34,345772.89,0,0
2,76563.88,21524.0,0.0,894002.03,970565.91,0,0
3,14485.26,0.0,0.0,0.0,0.0,0,0
1,314209.68,1407484.71,1721694.39,2056998.97,1742789.3,0,0
1,161902.35,5618.5,167520.84,2654126.14,2492223.79,0,0
2,279928.25,0.0,0.0,539616.2,819544.45,0,0
3,16920.7,0.0,0.0,0.0,0.0,0,0
1,313342.35,20583.0,333925.35,13225.42,0.0,0,0
2,147871.7,71756.0,0.0,0.0,147871.7,0,0
1,24438.99,4538123.66,4562562.65,2334883.64,2310444.65,0,0
4,557167.56,494741.0,0.0,0.0,557167.56,0,0
2,202096.21,61149.0,0.0,0.0,202096.21,0,0
1,90129.21,5162858.17,5252987.39,318301.67,228172.46,0,0
1,94852.83,1084.0,95936.83,799700.18,704847.35,0,0
1,866.28,1120653.84,1121520.12,5236147.73,5235281.45,0,0
2,197822.32,27410.0,0.0,1433304.62,1631126.93,0,0
3,2480.56,596669.88,594189.32,0.0,0.0,0,0
2,99916.42,96944.0,0.0,924691.62,1024608.04,0,0
4,388416.79,69.0,0.0,718588.27,1107005.06,0,0
2,33166.93,5866.0,0.0,7326714.42,7359881.35,0,0
4,10000000.0,0.0,0.0,10146393.79,27152559.04,0,0
3,24855.27,0.0,0.0,0.0,0.0,0,0
2,113774.74,36852.0,0.0,0.0,113774.74,0,0
1,7296.54,663.0,7959.54,0.0,0.0,0,0
1,229017.66,52865.0,281882.66,345337.46,116319.81,0,0
3,14335.89,142861.0,128525.11,0.0,0.0,0,0
2,179722.63,202711.0,22988.37,166606.74,346329.37,0,0
1,57498.56,7819405.72,7876904.28,2340978.4,2283479.84,0,0
3,11646.28,38053.0,26406.72,0.0,0.0,0,0
3,24445.26,56486.48,32041.22,0.0,0.0,0,0
4,1103268.17,136227.79,0.0,1477241.51,3889129.15,0,0
3,4446.27,173218.4,168772.13,0.0,0.0,0,0
1,146826.66,102361.0,249187.66,431463.91,284637.24,0,0
2,114939.32,0.0,0.0,1283052.43,1397991.75,0,0
2,87210.7,304996.0,217785.3,101678.71,188889.41,0,0
2,54819.14,0.0,0.0,3777798.69,3798741.33,0,0
3,37517.2,20501.68,0.0,0.0,0.0,0,0
3,2763.56,58421.16,55657.6,0.0,0.0,0,0
3,7569.73,0.0,0.0,0.0,0.0,0,0
2,239679.04,20866.0,0.0,63827.25,303506.29,0,0
3,22902.83,0.0,0.0,0.0,0.0,0,0
2,173271.82,0.0,0.0,1320415.07,1493686.89,0,0
3,8301.13,0.0,0.0,0.0,0.0,0,0
3,20860.27,0.0,0.0,0.0,0.0,0,0
2,21917.02,0.0,0.0,817381.93,839298.95,0,0
3,7456.2,9177.0,1720.8,0.0,0.0,0,0
4,2640191.51,23613.16,0.0,0.0,2640191.51,0,0
3,13105.78,0.0,0.0,0.0,0.0,0,0
2,13090.18,0.0,0.0,243384.03,256474.21,0,0
3,25933.95,63625.64,37691.69,0.0,0.0,0,0
2,174648.89,20114.0,0.0,116037.63,290686.52,0,0
1,55613.04,11084980.77,11140593.82,1438213.2,1382600.16,0,0
1,35217.15,49563.0,84780.15,173089.41,137872.26,0,0
1,111194.96,297340.0,408534.96,15863509.61,15752314.64,0,0
1,159635.19,8571085.42,8730720.61,1370736.67,1211101.48,0,0
1,141285.59,202642.0,343927.59,0.0,0.0,0,0
3,6439.83,0.0,0.0,0.0,0.0,0,0
2,82272.55,35306.0,0.0,90597.72,172870.27,0,0
2,156389.3,90013.0,0.0,2457495.37,2613884.67,0,0
3,67940.5,0.0,0.0,0.0,0.0,0,0
2,87321.09,61276.0,0.0,0.0,87321.09,0,0
1,412783.41,240620.0,653403.41,1117156.38,704372.97,0,0
3,1275.26,0.0,0.0,0.0,0.0,0,0
3,52.85,46474.0,46421.15,0.0,0.0,0,0
1,102560.2,15785746.13,15888306.33,416574.71,314014.5,0,0
2,372669.93,84504.0,0.0,2732080.42,3104750.35,0,0
1,226820.91,4169616.13,4396437.04,1320518.2,1093697.3,0,0
2,234590.47,0.0,0.0,792315.75,1026906.22,0,0
3,11850.55,1018.0,0.0,0.0,0.0,0,0
1,117461.51,2295623.79,2413085.3,2390433.85,2272972.34,0,0
2,44219.98,0.0,0.0,66677.0,116899.1,0,0
4,689596.18,0.0,0.0,735365.07,1424961.26,0,0
4,33650.98,0.0,0.0,86697.16,120348.15,0,0
4,102747.32,65070.0,0.0,217267.84,320015.16,0,0
1,41902.52,20279.0,62181.52,0.0,0.0,0,0
2,84329.61,0.0,0.0,242413.9,326743.52,0,0
2,282817.56,0.0,0.0,1283973.76,1566791.32,0,0
4,942428.36,452662.0,0.0,1616676.97,2559105.33,0,0
2,294974.85,0.0,0.0,889833.13,1184807.98,0,0
1,347159.19,2531705.36,2878864.55,826094.34,478935.15,0,0
1,106836.59,21587571.32,21694407.9,1718485.96,1611649.37,0,0
1,41223.93,4862984.46,4904208.39,888055.04,846831.11,0,0
1,43865.38,14857.0,58722.38,53909.48,10044.1,0,0
1,60244.75,18256305.15,18316549.89,268309.43,208064.69,0,0
3,39314.46,0.0,0.0,0.0,0.0,0,0
1,126129.31,21277.0,147406.31,431962.63,305833.33,0,0
2,29161.13,99897.0,70735.87,0.0,29161.13,0,0
2,76890.26,0.0,0.0,148649.65,225539.91,0,0
2,16914.04,0.0,0.0,4944821.01,4961735.06,0,0
1,52543.25,7429286.9,7481830.15,806213.95,753670.69,0,0
2,278333.41,149400.0,0.0,0.0,278333.41,0,0
1,48156.37,504963.0,553119.37,0.0,0.0,0,0
3,7294.64,449677.39,442382.75,0.0,0.0,0,0
1,77649.87,293.0,77942.87,383788.52,306138.65,0,0
1,418354.17,7049.0,425403.17,184511.99,0.0,0,0
1,41792.33,31823.0,73615.33,0.0,0.0,0,0
3,30324.56,23770.0,0.0,0.0,0.0,0,0
3,8545.87,81514.03,72968.16,0.0,0.0,0,0
2,119626.96,17081.0,0.0,200072.29,319699.25,0,0
3,35408.59,136866.65,101458.06,0.0,0.0,0,0
